generation, Top Error, Gen Error, Trial 0, Trial 1, Trial 2, Trial 3
33, 0.362514921749077, 0.369888878669756, 0.536565939707677, 0.232994680642941, 0.442680157439306, 0.267314736889101
34, 0.362514921749077, 0.36672662169698, 0.580604230558517, 0.230980965936343, 0.394742333985438, 0.260578956307622
35, 0.362514921749077, 0.371515310786695, 0.547596310753803, 0.23273583978847, 0.445966908702139, 0.259762183902366
36, 0.362514921749077, 0.369312023706379, 0.543024343156604, 0.251169973781752, 0.435899234522634, 0.247154543364526
37, 0.362514921749077, 0.369132528882687, 0.540749684610059, 0.226378206001357, 0.447289044882722, 0.26211318003661
38, 0.362514921749077, 0.36718480141205, 0.53657489186603, 0.234583283588402, 0.450031188527579, 0.247549841666189
39, 0.362514921749077, 0.36632109168938, 0.524171753640615, 0.237066735793793, 0.439224355777369, 0.264821521545743
40, 0.362514921749077, 0.365587666094155, 0.52375783207742, 0.232733813976773, 0.447136081281466, 0.25872293704096
41, 0.362514921749077, 0.365643840427921, 0.539726784757469, 0.246240421479963, 0.405638696716752, 0.270969458757502
42, 0.362514921749077, 0.365624018438595, 0.533833833586631, 0.222521504280559, 0.455923921600653, 0.250216814286538
43, 0.362514921749077, 0.365995927268949, 0.506381924234025, 0.230876839215146, 0.452934756237745, 0.273790189388878
44, 0.361172735358895, 0.361172735358895, 0.512873280886548, 0.230433572322519, 0.450318526541469, 0.251065561685045
45, 0.361172735358895, 0.364787767248083, 0.533431025047599, 0.229189858995017, 0.447993130262071, 0.248537054687645
46, 0.360425651837076, 0.360425651837076, 0.5097539939167, 0.23381052324671, 0.443701132875997, 0.254436957308896
47, 0.359091944191721, 0.359091944191721, 0.512511760319234, 0.23063536246093, 0.450310503002789, 0.242910150983932
48, 0.35852166267231, 0.35852166267231, 0.511198069667703, 0.211345679954628, 0.464869531700207, 0.246673369366701
